location_id,location,location_name,year,age_group_id,age_group,age_start,age_end,sex_id,sex,unit,metric,measure,mean,lower,upper
21,R17,Oceania,2012,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.059,0.047,0.074
21,R17,Oceania,2012,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.304,0.246,0.367
21,R17,Oceania,2012,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.102,0.083,0.123
21,R17,Oceania,2012,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.281,0.242,0.324
21,R17,Oceania,2012,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.08,0.069,0.093
21,R17,Oceania,2013,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.06,0.047,0.076
21,R17,Oceania,2013,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.262,0.211,0.325
21,R17,Oceania,2013,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.103,0.083,0.126
21,R17,Oceania,2013,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.305,0.249,0.369
21,R17,Oceania,2013,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.08,0.07,0.094
21,R17,Oceania,2013,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.283,0.243,0.328
167,R18,Central Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.023,0.037
167,R18,Central Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.076,0.063,0.091
167,R18,Central Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.021,0.037
167,R18,Central Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.104,0.082,0.13
167,R18,Central Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.028,0.023,0.034
167,R18,Central Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.09,0.077,0.106
167,R18,Central Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.022,0.036
167,R18,Central Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.062,0.09
167,R18,Central Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.104,0.082,0.13
167,R18,Central Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.021,0.036
167,R18,Central Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.09,0.076,0.105
167,R18,Central Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.028,0.023,0.034
167,R18,Central Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.022,0.036
167,R18,Central Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.062,0.09
167,R18,Central Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.027,0.021,0.036
167,R18,Central Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.103,0.082,0.131
167,R18,Central Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.089,0.076,0.104
167,R18,Central Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.028,0.023,0.033
167,R18,Central Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.022,0.036
167,R18,Central Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.062,0.09
167,R18,Central Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.027,0.021,0.036
167,R18,Central Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.103,0.082,0.131
167,R18,Central Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.028,0.023,0.033
167,R18,Central Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.089,0.076,0.104
167,R18,Central Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.062,0.091
167,R18,Central Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.022,0.037
167,R18,Central Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.021,0.036
167,R18,Central Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.104,0.081,0.131
167,R18,Central Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.028,0.023,0.034
167,R18,Central Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.09,0.076,0.104
167,R18,Central Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.022,0.037
167,R18,Central Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.076,0.062,0.091
167,R18,Central Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.021,0.036
167,R18,Central Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.104,0.082,0.132
167,R18,Central Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.09,0.076,0.105
167,R18,Central Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.028,0.024,0.034
167,R18,Central Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.077,0.063,0.092
167,R18,Central Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.023,0.038
167,R18,Central Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.028,0.022,0.037
167,R18,Central Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.106,0.082,0.131
167,R18,Central Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.029,0.024,0.035
167,R18,Central Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.091,0.078,0.106
167,R18,Central Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.078,0.063,0.093
167,R18,Central Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.023,0.038
167,R18,Central Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.107,0.084,0.133
167,R18,Central Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.022,0.037
167,R18,Central Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.029,0.024,0.035
167,R18,Central Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.092,0.078,0.107
167,R18,Central Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.03,0.023,0.038
167,R18,Central Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.078,0.064,0.094
167,R18,Central Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.109,0.086,0.135
167,R18,Central Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.029,0.022,0.038
167,R18,Central Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.094,0.079,0.108
167,R18,Central Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.029,0.025,0.036
167,R18,Central Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.079,0.064,0.095
167,R18,Central Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.03,0.024,0.038
167,R18,Central Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.11,0.088,0.137
167,R18,Central Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.03,0.022,0.039
167,R18,Central Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.095,0.08,0.109
167,R18,Central Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.03,0.025,0.036
167,R18,Central Sub-Saharan Africa,2000,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.03,0.024,0.039
167,R18,Central Sub-Saharan Africa,2000,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.079,0.065,0.094
167,R18,Central Sub-Saharan Africa,2000,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.03,0.023,0.039
167,R18,Central Sub-Saharan Africa,2000,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.112,0.089,0.138
167,R18,Central Sub-Saharan Africa,2000,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.03,0.025,0.037
167,R18,Central Sub-Saharan Africa,2000,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.096,0.081,0.11
167,R18,Central Sub-Saharan Africa,2001,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.03,0.024,0.039
167,R18,Central Sub-Saharan Africa,2001,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.079,0.065,0.095
167,R18,Central Sub-Saharan Africa,2001,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.031,0.023,0.04
167,R18,Central Sub-Saharan Africa,2001,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.113,0.091,0.139
167,R18,Central Sub-Saharan Africa,2001,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.031,0.026,0.037
167,R18,Central Sub-Saharan Africa,2001,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.096,0.082,0.111
167,R18,Central Sub-Saharan Africa,2002,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.024,0.039
167,R18,Central Sub-Saharan Africa,2002,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.08,0.065,0.095
167,R18,Central Sub-Saharan Africa,2002,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.031,0.024,0.041
167,R18,Central Sub-Saharan Africa,2002,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.114,0.092,0.139
167,R18,Central Sub-Saharan Africa,2002,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.031,0.026,0.037
167,R18,Central Sub-Saharan Africa,2002,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.097,0.083,0.111
167,R18,Central Sub-Saharan Africa,2003,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.024,0.038
167,R18,Central Sub-Saharan Africa,2003,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.08,0.066,0.095
167,R18,Central Sub-Saharan Africa,2003,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.115,0.094,0.138
167,R18,Central Sub-Saharan Africa,2003,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.032,0.024,0.042
167,R18,Central Sub-Saharan Africa,2003,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.031,0.026,0.038
167,R18,Central Sub-Saharan Africa,2003,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.098,0.084,0.112
167,R18,Central Sub-Saharan Africa,2004,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.08,0.066,0.096
167,R18,Central Sub-Saharan Africa,2004,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.024,0.039
167,R18,Central Sub-Saharan Africa,2004,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.117,0.097,0.14
167,R18,Central Sub-Saharan Africa,2004,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.033,0.024,0.042
167,R18,Central Sub-Saharan Africa,2004,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.099,0.085,0.113
167,R18,Central Sub-Saharan Africa,2004,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.026,0.038
167,R18,Central Sub-Saharan Africa,2005,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.081,0.066,0.097
167,R18,Central Sub-Saharan Africa,2005,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.025,0.04
167,R18,Central Sub-Saharan Africa,2005,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.033,0.025,0.043
167,R18,Central Sub-Saharan Africa,2005,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.118,0.098,0.141
167,R18,Central Sub-Saharan Africa,2005,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.027,0.038
167,R18,Central Sub-Saharan Africa,2005,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.1,0.086,0.113
167,R18,Central Sub-Saharan Africa,2006,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.031,0.025,0.04
167,R18,Central Sub-Saharan Africa,2006,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.082,0.067,0.098
167,R18,Central Sub-Saharan Africa,2006,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.034,0.025,0.043
167,R18,Central Sub-Saharan Africa,2006,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.119,0.1,0.143
167,R18,Central Sub-Saharan Africa,2006,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.032,0.027,0.039
167,R18,Central Sub-Saharan Africa,2006,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.101,0.087,0.115
167,R18,Central Sub-Saharan Africa,2007,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.032,0.025,0.04
167,R18,Central Sub-Saharan Africa,2007,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.082,0.068,0.1
167,R18,Central Sub-Saharan Africa,2007,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.121,0.101,0.146
167,R18,Central Sub-Saharan Africa,2007,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.034,0.025,0.044
167,R18,Central Sub-Saharan Africa,2007,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.033,0.027,0.039
167,R18,Central Sub-Saharan Africa,2007,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.102,0.09,0.116
167,R18,Central Sub-Saharan Africa,2008,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.032,0.025,0.041
167,R18,Central Sub-Saharan Africa,2008,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.083,0.068,0.1
167,R18,Central Sub-Saharan Africa,2008,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.034,0.026,0.044
167,R18,Central Sub-Saharan Africa,2008,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.123,0.102,0.149
167,R18,Central Sub-Saharan Africa,2008,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.033,0.028,0.039
167,R18,Central Sub-Saharan Africa,2008,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.103,0.09,0.118
167,R18,Central Sub-Saharan Africa,2009,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.083,0.069,0.101
167,R18,Central Sub-Saharan Africa,2009,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.032,0.025,0.041
167,R18,Central Sub-Saharan Africa,2009,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.035,0.027,0.044
167,R18,Central Sub-Saharan Africa,2009,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.124,0.102,0.153
167,R18,Central Sub-Saharan Africa,2009,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.033,0.028,0.04
167,R18,Central Sub-Saharan Africa,2009,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.104,0.091,0.119
167,R18,Central Sub-Saharan Africa,2010,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.033,0.025,0.042
167,R18,Central Sub-Saharan Africa,2010,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.086,0.071,0.105
167,R18,Central Sub-Saharan Africa,2010,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.128,0.106,0.158
167,R18,Central Sub-Saharan Africa,2010,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.036,0.027,0.046
167,R18,Central Sub-Saharan Africa,2010,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.034,0.029,0.041
167,R18,Central Sub-Saharan Africa,2010,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.107,0.093,0.124
167,R18,Central Sub-Saharan Africa,2011,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.087,0.071,0.105
167,R18,Central Sub-Saharan Africa,2011,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.033,0.025,0.043
167,R18,Central Sub-Saharan Africa,2011,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.036,0.027,0.047
167,R18,Central Sub-Saharan Africa,2011,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.13,0.106,0.159
167,R18,Central Sub-Saharan Africa,2011,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.035,0.029,0.041
167,R18,Central Sub-Saharan Africa,2011,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.108,0.094,0.126
167,R18,Central Sub-Saharan Africa,2012,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.087,0.072,0.106
167,R18,Central Sub-Saharan Africa,2012,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.033,0.026,0.042
167,R18,Central Sub-Saharan Africa,2012,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.131,0.105,0.161
167,R18,Central Sub-Saharan Africa,2012,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.036,0.028,0.047
167,R18,Central Sub-Saharan Africa,2012,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.035,0.029,0.042
167,R18,Central Sub-Saharan Africa,2012,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.109,0.093,0.127
167,R18,Central Sub-Saharan Africa,2013,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.033,0.026,0.043
167,R18,Central Sub-Saharan Africa,2013,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.088,0.071,0.105
167,R18,Central Sub-Saharan Africa,2013,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.133,0.105,0.163
167,R18,Central Sub-Saharan Africa,2013,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.037,0.028,0.048
167,R18,Central Sub-Saharan Africa,2013,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.11,0.094,0.128
167,R18,Central Sub-Saharan Africa,2013,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.035,0.029,0.042
174,R19,Eastern Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.078,0.068,0.089
174,R19,Eastern Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.025,0.034
174,R19,Eastern Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.08,0.072,0.089
174,R19,Eastern Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.017,0.022
174,R19,Eastern Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.079,0.072,0.086
174,R19,Eastern Sub-Saharan Africa,1990,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.024,0.022,0.027
174,R19,Eastern Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.077,0.067,0.088
174,R19,Eastern Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.029,0.025,0.034
174,R19,Eastern Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.079,0.072,0.088
174,R19,Eastern Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.016,0.022
174,R19,Eastern Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.024,0.022,0.027
174,R19,Eastern Sub-Saharan Africa,1991,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.078,0.072,0.085
174,R19,Eastern Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.076,0.066,0.087
174,R19,Eastern Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.025,0.033
174,R19,Eastern Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.079,0.071,0.086
174,R19,Eastern Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.016,0.022
174,R19,Eastern Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.024,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1992,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.077,0.071,0.084
174,R19,Eastern Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.024,0.033
174,R19,Eastern Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.065,0.087
174,R19,Eastern Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.078,0.071,0.086
174,R19,Eastern Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.016,0.022
174,R19,Eastern Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.077,0.071,0.084
174,R19,Eastern Sub-Saharan Africa,1993,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.024,0.033
174,R19,Eastern Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.065,0.087
174,R19,Eastern Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.018,0.016,0.021
174,R19,Eastern Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.079,0.072,0.086
174,R19,Eastern Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1994,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.077,0.071,0.084
174,R19,Eastern Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.065,0.087
174,R19,Eastern Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.024,0.033
174,R19,Eastern Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.08,0.073,0.087
174,R19,Eastern Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.018,0.016,0.021
174,R19,Eastern Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.077,0.071,0.084
174,R19,Eastern Sub-Saharan Africa,1995,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.075,0.065,0.087
174,R19,Eastern Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.024,0.033
174,R19,Eastern Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.016,0.021
174,R19,Eastern Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.081,0.074,0.088
174,R19,Eastern Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.078,0.072,0.085
174,R19,Eastern Sub-Saharan Africa,1996,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.073,0.064,0.084
174,R19,Eastern Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.028,0.024,0.033
174,R19,Eastern Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.083,0.077,0.091
174,R19,Eastern Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.016,0.022
174,R19,Eastern Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.078,0.072,0.085
174,R19,Eastern Sub-Saharan Africa,1997,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.071,0.062,0.082
174,R19,Eastern Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.027,0.023,0.032
174,R19,Eastern Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,2,female,pct,obese,prevalence,0.019,0.017,0.022
174,R19,Eastern Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.087,0.08,0.094
174,R19,Eastern Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,3,both,pct,overweight,prevalence,0.079,0.073,0.086
174,R19,Eastern Sub-Saharan Africa,1998,9,20 to 24 yrs,20,24,3,both,pct,obese,prevalence,0.023,0.021,0.026
174,R19,Eastern Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,1,male,pct,obese,prevalence,0.027,0.023,0.032
174,R19,Eastern Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,1,male,pct,overweight,prevalence,0.07,0.061,0.081
174,R19,Eastern Sub-Saharan Africa,1999,9,20 to 24 yrs,20,24,2,female,pct,overweight,prevalence,0.09,0.083,0.098
